"Changetime","Keyword","Remarks","Ticketinfo","Parkinginfo_py","Parkinginfo_px","Parkinginfo","Website","Level","Class3","Class2","Class1","Orgclass","Py","Px","Gov","Map","Picdescribe3","Picture3","Picdescribe2","Picture2","Picdescribe1","Picture1","Opentime","Travellinginfo","Zipcode","Add","Tel","Description","Toldescribe","Zone","Name","Id"
"2016/12/30 17:38:04","石門","","","","","","","","","","18","","25.29054","121.54403","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","全年無休","","253","新北市石門區老梅社區沿海","886-2-29603456","老梅石槽又稱綠石槽海岸，因為大片海藻附著在石槽上，放眼望去，綠意盎然，故而得名。是全臺少見的特殊景觀，吸引許多攝影愛好者或遊客來此駐足觀賞，美的景觀通常出現在3月中旬到5月上旬，特別以4月清明期間最美，整個海岸溝槽上面會附滿海藻，形成一條又一條的「綠石槽」，把整個海岸染成鮮綠的色彩。若有看過照片，再親身來到這裡，更會為這裡美麗的景觀驚嘆不已。","老梅石槽又稱綠石槽海岸，因為大片海藻附著在石槽上，放眼望去，綠意盎然，故而得名。是全臺少見的特殊景觀，吸引許多攝影愛好者或遊客來此駐足觀賞，美的景觀通常出現在3月中旬到5月上旬，特別以4月清明期間最美，整個海岸溝槽上面會附滿海藻，形成一條又一條的「綠石槽」，把整個海岸染成鮮綠的色彩。若有看過照片，再親身來到這裡，更會為這裡美麗的景觀驚嘆不已。

石槽是地質名詞，一般的海岸或許是沙灘、或許是岩岸、也或許有海藻，但老梅石槽卻同時擁有細緻沙灘與被侵蝕的岩岸，而且侵蝕得非常漂亮，形成一道道總長將近2公里，平均深度大約50公分的溝槽。這裡的石槽礁岩是火山岩，適合海藻類附著生長，海藻死去後，殘骸硬化成一層薄薄的石灰質，新的藻類就在這層石灰質上，繼續附著生長，如此一生一死不停地循環，終於堆疊出這美麗的藻礁。美的景觀通常出現在3月中旬到5月上旬，特別以4月清明期間美。這個季節，整個海岸溝槽上面會附滿海藻，形成一條又一條的「綠石槽」，把整個海岸染成鮮綠的春天色彩。

石槽的岩脊紋理美麗，有點像是一隻隻瘦骨嶙峋的綠色海豚成排躺於沙灘上，又像是一長條大魚肉被大廚切成一塊塊長條狀，整齊地排列著，供人欣賞。在東北季風強勁時，海浪沖擊在成行的石槽上，激起朵朵的浪花，好像施放煙火一般壯觀美麗。","","老梅石槽","C1_382000000A_110378"
"2016/12/30 17:38:04","石門","","","","","","","","","","18","","25.29054","121.54404","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","全年無休","","253","新北市石門區老梅社區","886-2-29603456","很多人來到老梅海岸，總是在欣賞老梅石槽美景後，就匆匆離去，忽略了這個不知道存在多久的小村莊－老梅社區。

當走進來這個小漁村，將會因為其純樸而大受感動，彷彿時間在這裡流轉的特別緩慢。這裡的巷道都不是很大，但是走在狹窄的街道裡，有種寧靜悠閒的感覺油然而生，隨意看看，總會驚訝的發現這裡還有個洗衣服的溝渠，那裡還有一些老嫗、婦女保留著傳統的洗衣方式，好像找回某個遺失的片段。在黃昏時分的老梅海灘是最美的，停下你的腳步，感受這份閑靜的漁村慢活。","很多人來到老梅海岸，總是在欣賞老梅石槽美景後，就匆匆離去，忽略了這個不知道存在多久的小村莊－老梅社區。

當走進來這個小漁村，將會因為其純樸而大受感動，彷彿時間在這裡流轉的特別緩慢。這裡的巷道都不是很大，但是走在狹窄的街道裡，有種寧靜悠閒的感覺油然而生，隨意看看，總會驚訝的發現這裡還有個洗衣服的溝渠，那裡還有一些老嫗、婦女保留著傳統的洗衣方式，好像找回某個遺失的片段。在黃昏時分的老梅海灘是最美的，停下你的腳步，感受這份閑靜的漁村慢活。","","老梅社區","C1_382000000A_110379"
"2016/12/30 17:38:04","石門","","","","","","","","","","18","","25.27534","121.55126","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","全年無休","","253","新北市石門區山溪里大溪墘9之3號","886-2-29603456","這株老雀榕樹齡已超過二百五十歲，地方上稱為「千年老樹公」。

仔細觀看這株珍貴老樹，在樹幹突出的樹瘤部分，有個狀似豬頭的樹瘤，加上在豬槽潭的附近，當地鄉民認為這是天蓬元帥化身顯靈的證明，因而聲名遠播，有「千年豬頭神樹公」的稱號，仔細看看老雀榕「豬頭」的模樣，不管是在神情、體態上都唯妙唯肖，栩栩如生，讓人嘆為觀止。","這株老雀榕樹齡已超過二百五十歲，地方上稱為「千年老樹公」。

仔細觀看這株珍貴老樹，在樹幹突出的樹瘤部分，有個狀似豬頭的樹瘤，加上在豬槽潭的附近，當地鄉民認為這是天蓬元帥化身顯靈的證明，因而聲名遠播，有「千年豬頭神樹公」的稱號，仔細看看老雀榕「豬頭」的模樣，不管是在神情、體態上都唯妙唯肖，栩栩如生，讓人嘆為觀止。

更常常吸引許多求子嗣者、家庭失和的夫妻來此祈願，也有人認樹神為「義公」，但若要祭拜神樹公可是有規矩的，比較講究的使用地瓜葉，水果、餅乾也可以，但絕對禁用三牲，尤其是豬肉。每年雙十節國慶，就是神樹公聖誕與建廟的慶典日，可前往為神樹公祝壽。另外，在老樹下豎立了一塊紀念碑，這是在八十七年十月廿四日歡度九九重陽暨為老樹慶生紀念活動，當時新北市縣長蘇貞昌特別與石門區各界到場豎碑，藉以表達新北市保護珍貴老樹的用心。","","聖明宮千年雀榕","C1_382000000A_110380"
"2016/12/30 17:38:04","石門","","","","","","https://www.facebook.com/Shengmingkung.168/","","","","18","","25.27467","121.55291","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","週一 ~ 週日 8:00 - 17:30","","253","新北市石門區山溪里8鄰大溪墘9-3號","886-2-26383216","石門區的代天府聖明宮就位在台二省道老梅村的一旁，沿著濱海公路行駛，就可以見到玉皇大帝、地母娘娘以及濟公禪師的巨像，非常雄偉，在此廟的後山更有百年以上樹齡的珍貴老樹「千年豬頭樹神公」，更被列為石門區十二景之一。","石門區的代天府聖明宮就位在台二省道老梅里的一旁，沿著濱海公路行駛，就可以見到玉皇大帝、地母娘娘以及濟公禪師的巨像，非常雄偉，在此廟的後山更有百年以上樹齡的珍貴老樹「千年豬頭樹神公」，更被列為石門區十二景之一。","","石門代天府聖明宮","C1_382000000A_110381"
"2017/03/15 16:54:23","","","","","","","","","","","11","","25.24326","121.55871","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","全年開放","","253","新北市石門區尖山湖","886-2-26381721","青山瀑布位於位於石門區老梅溪上游尖山湖一帶，舊名「尖山湖瀑布」，高約十公尺，水量盈沛，氣勢雄壯，屬於陽明山國家公園範圍內，現已開闢一條長約1.3公里平緩舒適、林蔭遮蔽的步道，可通往青山瀑布，很適合全家攜伴於週休假日前往踏青。

因為溪谷斷層而落差約有三層樓高的青山瀑布，屬於傾斜型瀑布，加上背倚高聳壯麗的竹子山，水勢壯觀，瀑潭面積亦大，水質更是清澈見底，甘甜清涼，還連接兩個相鄰的深潭，景色十分優美。望著瀑布自崖頂直瀉而下，濺起無數水花，感覺山林間微風徐徐吹過，傾聽瀑布潺潺水聲，讓人有種閒雲野鶴之感。瀑布下可以用餐、可以沖瀑、可以泡水，很適合夏日前往避暑。","青山瀑布位於位於石門區老梅溪上游尖山湖一帶，舊名「尖山湖瀑布」，高約十公尺，水量盈沛，氣勢雄壯，屬於陽明山國家公園範圍內，現已開闢一條長約1.3公里平緩舒適、林蔭遮蔽的步道，可通往青山瀑布，很適合全家攜伴於週休假日前往踏青。

因為溪谷斷層而落差約有三層樓高的青山瀑布，屬於傾斜型瀑布，加上背倚高聳壯麗的竹子山，水勢壯觀，瀑潭面積亦大，水質更是清澈見底，甘甜清涼，還連接兩個相鄰的深潭，景色十分優美。望著瀑布自崖頂直瀉而下，濺起無數水花，感覺山林間微風徐徐吹過，傾聽瀑布潺潺水聲，讓人有種閒雲野鶴之感。瀑布下可以用餐、可以沖瀑、可以泡水，很適合夏日前往避暑。","","青山瀑布","C1_382000000A_110382"
"2016/12/30 17:38:03","石門","","","","","","","","","","18","","25.26864","121.57125","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","全年無休","","253","新北市石門區阿里磅溪(石門區公所)","886-2-29603456","阿里磅瀑布高4~50公尺，危崖絕壁，氣勢甚為壯觀，是陽明山大屯山區第一大瀑布。

但因所處海拔較高，上游集水區的範圍較為有限，遇上枯水期，水量不足，便成潺弱細涓而已， 高大的崖壁像是一道高聳的牆壁斜矗於前，卻只有微弱的水緩緩流下，當地人稱為「水牆」。","阿里磅瀑布高4~50公尺，危崖絕壁，氣勢甚為壯觀，是陽明山大屯山區第一大瀑布。

但因所處海拔較高，上游集水區的範圍較為有限，遇上枯水期，水量不足，便成潺弱細涓而已， 高大的崖壁像是一道高聳的牆壁斜矗於前，卻只有微弱的水緩緩流下，當地人稱為「水牆」。

若是想看到瀑布的壯觀景象，可於冬季時前往，雨量較為充足，此時阿里磅氣勢壯觀，濤起的浪花，有如萬馬奔騰。「阿里磅」之名，是當地地名，是平埔族語，但現已不知其原意。","","阿里磅瀑布","C1_382000000A_110385"
"2016/12/30 17:38:03","石門","","","","","","","","","","18","","25.28849","121.53415","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","週一至週日8:00-17:00","","253","新北市石門區富基村崁仔腳 41-3號","886-2-26382076","座落於富基里崁子腳四十一之三號，是台灣第一座以四面佛為主神奉的廟宇。本寺為佛、道、儒三教並存，可說是台灣民俗信仰之縮影。

廟後更有著本省最大臥佛(長五九.八台尺)以及儒家始祖至聖先師孔子塑像，因此吸引信徒香客競相朝拜。","座落於富基里崁子腳四十一之三號，是台灣第一座以四面佛為主神奉的廟宇。本寺為佛、道、儒三教並存，可說是台灣民俗信仰之縮影。

廟後更有著本省最大臥佛(長五九.八台尺)以及儒家始祖至聖先師孔子塑像，因此吸引信徒香客競相朝拜。","","石門金剛宮(四面佛)文物館","C1_382000000A_110390"
"2016/12/30 17:38:04","石門,藝術文化","","","","","","","","","","18","","25.29139","121.56574","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","週一至週五 08:00~12:00 13:30~17:30(國定假日除外)","","253","新北市石門區中央路2號(石門區農會)","886-2-26381005","座落在淡金公路上，是當地農會為了要推廣石門區農特產品所特別設立的茶館。展示有石門著名的鐵觀音以及各種茶類加工製品，現場更有專人親自教導你如何自己沖泡出一壺好茶，好讓人買了茶葉回家之後，也能喝到相同的風味。另外也賣有石門知名的小吃－肉粽，不容錯過。來到這裡，你不僅可以了解石門當地的農業發展，以及具有的特色農產品，更能一飽口福。","座落在淡金公路上，是當地農會為了要推廣石門區農特產品所特別設立的茶館。展示有石門著名的鐵觀音以及各種茶類加工製品，現場更有專人親自教導你如何自己沖泡出一壺好茶，好讓人買了茶葉回家之後，也能喝到相同的風味。另外也賣有石門知名的小吃－肉粽，不容錯過。來到這裡，你不僅可以了解石門當地的農業發展，以及具有的特色農產品，更能一飽口福。","","石農茶館","C1_382000000A_110391"
"2016/12/30 17:38:03","石門","","","","","","","","","","18","","25.27871","121.54507","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","採預約制","","253","新北市石門區小坑12號","886-2-26381721","位於石門區十八王公廟旁，已有將近30年的歷史，民國59年11月興工，裝置兩部發電機組，每部機容量為636千瓩，並分別於民國67年12月(1號機)及68年7月(2號機)開始商業運轉併聯發電，採用美國奇異公司製造之第四代沸水式反應器。團體(20人以上)出遊至北海岸時，只要在上班時段 (9:00~15:00)事先與核電廠公關部門聯繫，便可由專人接待入廠參觀，參觀內容包含多媒體影片欣賞及現場發電機組參觀解說，全程約需1個小時。","位於石門區十八王公廟旁，已有將近30年的歷史，民國59年11月興工，裝置兩部發電機組，每部機容量為636千瓩，並分別於民國67年12月(1號機)及68年7月(2號機)開始商業運轉併聯發電，採用美國奇異公司製造之第四代沸水式反應器。團體(20人以上)出遊至北海岸時，只要在上班時段 (9:00~15:00)事先與核電廠公關部門聯繫，便可由專人接待入廠參觀，參觀內容包含多媒體影片欣賞及現場發電機組參觀解說，全程約需1個小時。","","臺電核一廠","C1_382000000A_110392"
"2016/12/30 17:38:04","石門","","","","","","http://www.northbaygolf.com.tw/","","","","18","","25.27167","121.60329","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","電話預約","","253","新北市石門區草里村草埔尾5號","886-2-26382930","北海球場是台灣渡假海岸休閒球場，在北海岸最美的區段。十八洞球場將壯麗的海景、雄偉的山勢與蜿蜒的海岸峭壁環環相扣，景象萬千，並兼具高度的挑戰性。

北海球場在亞洲獲得ISO認證的高爾夫球場，歷經多次舉辦國際大型賽事，提升國內的職業高爾夫水準，提攜業餘高壇發展，帶動地方觀光休閒產業，推行全民運動健康休閒的風氣，而成為台灣黃金海岸上最耀眼的明珠。","北海球場是台灣渡假海岸休閒球場，在北海岸最美的區段。十八洞球場將壯麗的海景、雄偉的山勢與蜿蜒的海岸峭壁環環相扣，景象萬千，並兼具高度的挑戰性。

北海球場在亞洲獲得ISO認證的高爾夫球場，歷經多次舉辦國際大型賽事，提升國內的職業高爾夫水準，提攜業餘高壇發展，帶動地方觀光休閒產業，推行全民運動健康休閒的風氣，而成為台灣黃金海岸上最耀眼的明珠。","","北海高爾夫球場","C1_382000000A_110393"
"2016/12/30 17:38:04","石門","","","","","","http://fishery.ntpc.gov.tw/cht/index.php?code=list&flag=detail&ids=56&article_id=137","","","","18","","25.28328","121.60591","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","全年無休","","253","新北市石門區草里里淡金公路旁","886-2-28058476","原名阿里荖，座落在淡金公路上，距離十八王公廟大約十分鐘路程。

港口原為小型漁船及舢舨停泊處，如今則有0.39公頃泊地面積及碼頭可提供船筏使用，但因港區甚淺，碼頭現僅供船隻平時作業使用，若是遇到較大的風浪，漁船都會駛入鄰近的富基漁港避浪；相關陸上設施有上架場、給水站、儲油庫、標識燈桿等。近年來則陸續改善外廓設施並挖掘泊地，在北側填築部份新生地，以供未來發展使用。","原名阿里荖，座落在淡金公路上，距離十八王公廟大約十分鐘路程。

港口原為小型漁船及舢舨停泊處，如今則有0.39公頃泊地面積及碼頭可提供船筏使用，但因港區甚淺，碼頭現僅供船隻平時作業使用，若是遇到較大的風浪，漁船都會駛入鄰近的富基漁港避浪；相關陸上設施有上架場、給水站、儲油庫、標識燈桿等。近年來則陸續改善外廓設施並挖掘泊地，在北側填築部份新生地，以供未來發展使用。","","草里漁港","C1_382000000A_110394"
"2016/12/30 17:38:03","石門","","","","","","http://d10101058.myweb.hinet.net/","","","","18","","25.26861","121.57139","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","早上8：00-下午5：00","","253","新北市石門區富基里楓林路42號","886-2-26380741","位於新北市石門區富基漁港上方，供奉的主神為西藏愛情如意佛，主廟兩旁還有一對枝幹糾結在一起的夫妻樹，每逢星期假日，慕名前來祈求姻緣與家庭和睦的香客總是絡繹不絕。情人廟的緣起，來自廟旁兩顆老榕樹─老樹公、老樹婆，雖分立主廟兩側，枝幹卻糾結在一起，蔚為奇觀，信徒們都稱呼為夫妻樹或情人樹。情人廟創建以後，老廟公江政義與玄學專家王落九討論後，決定到中國大陸西藏請回愛情如意佛「咕嚕咕咧佛母」供奉。在西藏佛教中，佛母主掌姻緣、夫妻感情、家庭平安、生男育女、正財、事業、學業等，又有夫妻神、愛情神兩種尊稱。一手拿愛情人緣弓箭，一手拿愛情繩索的佛母造型，也是特色所在。一般情人廟，情侶、夫妻比較不適合一同參拜，但石門情人廟則無此顧慮。","位於新北市石門區富基漁港上方，供奉的主神為西藏愛情如意佛，主廟兩旁還有一對枝幹糾結在一起的夫妻樹，每逢星期假日，慕名前來祈求姻緣與家庭和睦的香客總是絡繹不絕。

情人廟的緣起，來自廟旁兩顆老榕樹─老樹公、老樹婆，雖分立主廟兩側，枝幹卻糾結在一起，蔚為奇觀，信徒們都稱呼為夫妻樹或情人樹。情人廟創建以後，老廟公江政義與玄學專家王落九討論後，決定到中國大陸西藏請回愛情如意佛「咕嚕咕咧佛母」供奉。在西藏佛教中，佛母主掌姻緣、夫妻感情、家庭平安、生男育女、正財、事業、學業等，又有夫妻神、愛情神兩種尊稱。一手拿愛情人緣弓箭，一手拿愛情繩索的佛母造型，也是特色所在。一般情人廟，情侶、夫妻比較不適合一同參拜，但石門情人廟則無此顧慮。","","石門情人廟","C1_382000000A_110395"
"2016/12/30 17:38:03","石門","","","","","","","","","","18","","25.26864","121.57125","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","全年無休","","253","新北市石門區老梅大丘田","886-2-29603456","為位於老梅溪沿岸的河谷臺地，開拓甚早，大約在清朝乾隆年間，由漳州移民潘碧、潘公等人所開闢，而且漳州移民更集資合力開鑿水圳，從老梅溪溪谷水源地開闢水圳，引水至各農地，使農作得以滋養生長，因而使得本來的一片荒蕪地化為一畝畝的良田，稱為「大丘田」，在坡度較為和緩的山麓則以「梯田」為主要的農耕方式。這一畝畝的田地更是吸引了無數候鳥前來覓食，也成為賞鳥人極愛的賞鳥地點之一。","為位於老梅溪沿岸的河谷臺地，開拓甚早，大約在清朝乾隆年間，由漳州移民潘碧、潘公等人所開闢，而且漳州移民更集資合力開鑿水圳，從老梅溪溪谷水源地開闢水圳，引水至各農地，使農作得以滋養生長，因而使得本來的一片荒蕪地化為一畝畝的良田，稱為「大丘田」，在坡度較為和緩的山麓則以「梯田」為主要的農耕方式。這一畝畝的田地更是吸引了無數候鳥前來覓食，也成為賞鳥人極愛的賞鳥地點之一。

現在的大丘田則是種滿了波斯菊與百日草，每到夏季時分，就形成美麗的花海，讓人以為自己來到了國外，加上搭配了北海岸的花海節，吸引許多遊客前來遊賞，也有許多新人們選擇來此取景，拍攝婚紗照。此外，此處也有著名的水圳景觀，值得你來造訪。除了來這裡觀賞花海外，也可以前往到鄰近的青山瀑布等景點賞玩。","","老梅大丘田","C1_382000000A_110396"
"2016/12/30 17:38:03","石門","","","","","","http://web2.fgs.org.tw/index.php?ihome=D50301","","","","18","","25.26554","121.56729","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","07:00-16:30","","253","新北市石門區內石門靈山路106號","886-2-26382885","佛光山是個菩薩道場，主張佛光人要先入世後出世，先度生後度死，先生活後生死，先縮小後擴大，以常住大眾及佛教事業為優先，舉凡教育、文化、慈善、醫療等各種利生的事業，都積極參與。佛光教團提倡人間佛教，致力宣揚佛法與生活的融和，今日的佛光教團，是由許多默默耕耘的佛光人所凝聚而成，上承教主佛陀的真理妙諦，中循歷代祖師的遺風德範，下啟萬代子孫的幸福安樂。

佛光教團以悲智願行的菩薩精神，為佛光人組織的架構；以慈悲濟世的願心從事文化教育，為佛光人實踐的內容；以群我關係的調和，為佛光人思想的基礎；以散播人間歡喜，為佛光人修持的法門。佛光人均矢志發揚此佛光精神，俾能達到光大佛教，普利群倫的目的。","佛光山是個菩薩道場，主張佛光人要先入世後出世，先度生後度死，先生活後生死，先縮小後擴大，以常住大眾及佛教事業為優先，舉凡教育、文化、慈善、醫療等各種利生的事業，都積極參與。佛光教團提倡人間佛教，致力宣揚佛法與生活的融和，今日的佛光教團，是由許多默默耕耘的佛光人所凝聚而成，上承教主佛陀的真理妙諦，中循歷代祖師的遺風德範，下啟萬代子孫的幸福安樂。

佛光教團以悲智願行的菩薩精神，為佛光人組織的架構；以慈悲濟世的願心從事文化教育，為佛光人實踐的內容；以群我關係的調和，為佛光人思想的基礎；以散播人間歡喜，為佛光人修持的法門。佛光人均矢志發揚此佛光精神，俾能達到光大佛教，普利群倫的目的。","","佛光山石門北海道場","C1_382000000A_110397"
"2017/02/15 11:32:10","","","","","","","http://www.tshs.ntpc.gov.tw/","4","","","03","","25.17922","121.42937","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","週一至週五 9:30—17:00、週六至週日 9:30—18:00；【公休日】每月第一個星期一（若適逢國定假日照常開放，隔日休館）、農曆除夕、年初一、政府公告之天然災害停止上班日，其他必要之休館日將另行公告。","","251","新北市淡水區中正路一段6巷34號","886-2-26295390","制高的地理位置與堅固的建材，打造出的宏偉砲台，可說是十九世紀戰爭與駐軍的最佳軍事堡壘，也是清代臺灣現代化的重要海防設施。
滬尾礮臺位於淡水五虎崗的第一崗，為於至高處，過去可直接遠眺淡水河口及關渡大橋，可惜今為樹木遮蔽。滬尾礮臺坐北朝南，西側為新北市忠烈祠，東側為臺灣高爾夫球場，北側為雲門舞集。","制高的地理位置與堅固的建材，打造出的宏偉砲台，可說是十九世紀戰爭與駐軍的最佳軍事堡壘，也是清代臺灣現代化的重要海防設施。
滬尾礮臺位於淡水五虎崗的第一崗，為於至高處，過去可直接遠眺淡水河口及關渡大橋，可惜今為樹木遮蔽。滬尾礮臺坐北朝南，西側為新北市忠烈祠，東側為臺灣高爾夫球場，北側為雲門舞集。","","新北市立淡水古蹟博物館_滬尾礮臺","C1_382000000A_110398"
"2016/12/30 17:38:17","淡水,歷史古蹟","","","","","","http://www.xn--detrkl13b9sbv53j.org/","5","","04","03","","25.17011","121.44214","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","05:00~20:00","","251","新北市淡水區清文里中山路95巷22號","886-2-26214866","臺灣有五座龍山寺，皆分靈自福建泉州安海龍山寺，而淡水龍山寺約於清咸豐年間建造，迄今超過150年歷史，寺廟中保存了石碑、匾額、石柱等歷史文物，整修時也盡可能恢復創建年代風格，如此用心，使古剎更顯彌足珍貴。除了欣賞古物，被舊市街包圍也讓龍山寺的建築更有特色，縱深較一般寺廟比例長，有種一進中還有一進的神秘感。","臺灣有五座龍山寺，皆分靈自福建泉州安海龍山寺，而淡水龍山寺約於清咸豐年間建造，迄今超過150年歷史，寺廟中保存了石碑、匾額、石柱等歷史文物，整修時也盡可能恢復創建年代風格，如此用心，使古剎更顯彌足珍貴。除了欣賞古物，被舊市街包圍也讓龍山寺的建築更有特色，縱深較一般寺廟比例長，有種一進中還有一進的神秘感。1858年(咸豐8年)建立，現被列為三級古蹟的龍山寺，是淡水古寺中座落位置特別的廟宇，非當地人很難發現。龍山寺周遭被傳統市場、公寓及市場小攤所圍繞，因此很難看到整體外觀。其興建背景是因為咸豐年間閩南族群內爭激烈，為化解衝突，於是決定興建屬於泉州三邑人(晉江、南安和惠安三縣)的寺廟。龍山寺主祀觀音，早期其外觀環境優雅，前有廣場、後有花園，廟中建築雕刻精細雅緻；後因土地分割，及後續管理問題，導致龍山寺逐漸被住宅、市場等建築物所遮蔽。正殿供奉的觀音神像莊嚴，雕刻精美細緻，寺廟正面的建築皆以觀音石為建材。至於懸掛於廟中的匾額「慈航普度」，則相傳是中法戰爭時，因光緒皇帝為感念觀音顯靈相助之功所追贈。","","淡水龍山寺","C1_382000000A_110399"
"2016/12/30 17:37:49","三芝,歷史古蹟","","","","","","","5","","11","03","","25.20721","121.51802","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","未提供","","252","'新北市三芝區北新路(往上走)","886-2-89535332","位於大屯溪上游，店子里菜公坑與圓山里的交界處，橋樑橫跨大屯溪，分三段皆以石板架設而成，故稱三板橋，也是大屯溪古道在北新莊的入口。在清朝時，是通往淡水的要道，更是經濟物資運出的通道，如今這座具有上百年歷史的橋樑，雖已不復當時的地位，但仍可看出當時橋的原貌，實屬不易，已被列為市定古蹟。此處擁有大屯溪自然之美，流水潺潺，兩旁更是翠綠盎然，群山環抱，古木參天，美不勝收。","位於大屯溪上游，店子里菜公坑與圓山里的交界處，橋樑橫跨大屯溪，分三段皆以石板架設而成，故稱三板橋，也是大屯溪古道在北新莊的入口。在清朝時，是通往淡水的要道，更是經濟物資運出的通道，如今這座具有上百年歷史的橋樑，雖已不復當時的地位，但仍可看出當時橋的原貌，實屬不易，已被列為市定古蹟。此處擁有大屯溪自然之美，流水潺潺，兩旁更是翠綠盎然，群山環抱，古木參天，美不勝收。","","三芝三板橋","C1_382000000A_110400"
"2016/12/30 17:37:50","三芝","","","","","","","","","","18","","25.26471","121.51609","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","09:00-18:00(用餐須預約)","","252","新北市三芝區橫山里大坑1-2號","886-2-26361011","圓山草堂本是畫家王昭權與陶藝家妻子陳佳慧兩人聯手打造的一個藝術工作室，現在已成為一間「藝術家咖啡館」。這家咖啡廳在兩位藝術家的巧手安排下，就像是一幅印象派的畫作，內部除展示主人的藝術品外，亦提供餐點，不妨來這走走，在這處遠離都市塵囂，開滿杜鵑與櫻花的山區，感受藝術家的熱情。","圓山草堂本是畫家王昭權與陶藝家妻子陳佳慧兩人聯手打造的一個藝術工作室，現在已成為一間「藝術家咖啡館」。這家咖啡廳在兩位藝術家的巧手安排下，就像是一幅印象派的畫作，內部除展示主人的藝術品外，亦提供餐點，不妨來這走走，在這處遠離都市塵囂，開滿杜鵑與櫻花的山區，感受藝術家的熱情。","","圓山草堂","C1_382000000A_110402"
"2016/12/30 17:37:49","三芝","","","","","","","","","","18","","25.25698","121.47382","382000000A","","","","","","此景點目前暫不開放照片授權","http://tour.ntpc.gov.tw/Content/img/place_default.png","未提供","","252","新北市三芝區錫板里淡金公路","886-2-29603456","後厝漁港就位在淡金公路旁，是三芝區目前僅存的漁港，雖不如淡水漁人碼頭人潮洶湧，但在這裡更能夠感受到純樸漁村的風土民情。","後厝漁港就位在淡金公路旁，是三芝區目前僅存的漁港，雖不如淡水漁人碼頭人潮洶湧，但在這裡更能夠感受到純樸漁村的風土民情。","","後厝漁港","C1_382000000A_110404"
