Changetime,Keyword,Remarks,Ticketinfo,Parkinginfo_py,Parkinginfo_px,Parkinginfo,Website,Level,Class3,Class2,Class1,Orgclass,Py,Px,Gov,Map,Picdescribe3,Picture3,Picdescribe2,Picture2,Picdescribe1,Picture1,Opentime,Travellinginfo,Zipcode,Add,Tel,Description,Toldescribe,Zone,Name,Id
2016/12/30 17:38,新店,,,,,,http://www.feitsui.gov.tw/mp.asp?mp=12201A,,,,18,,24.90465,121.55407,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,早上8：00~下午17：00,,231,新北市新店區新烏路三段43號,886-2-26667811,由於本局多年來致力於水環境保育，對自然生態景觀的維護努力不懈，使水庫呈現自然的原始風貌及生物多樣性，本局除充分利用優越的自然特色，辦理水資源生態保育教育宣導活動外，並提供各機關團體、學校在自然生態教育方面的學習場所，以寓教於樂的方式，導引民眾親翡翠、愛水庫，期喚起社會大眾對水資源生態及環境保育之重視，共創質優量豐的飲用水環境，亦使水庫朝向永續經營利用之目標邁進。,"由於本局多年來致力於水環境保育，對自然生態景觀的維護努力不懈，使水庫呈現自然的原始風貌及生物多樣性，本局除充分利用優越的自然特色，辦理水資源生態保育教育宣導活動外，並提供各機關團體、學校在自然生態教育方面的學習場所，以寓教於樂的方式，導引民眾親翡翠、愛水庫，期喚起社會大眾對水資源生態及環境保育之重視，共創質優量豐的飲用水環境，亦使水庫朝向永續經營利用之目標邁進。

爰此，本局於100年更進一步為推展環境教育工作，規劃將翡翠水庫具有豐富生態之自然場域，並結合「翡翠大壩」、「翡翠電廠」、「水資源生態教育館」、「蕨色翡翠」園區、「生態池」、「人工模擬降雨沖蝕槽」等現有之各項設施，申設成為通過認證之「翡翠水庫環境學習中心」，透過在地資源的整合與發展，提供多元且寓教於樂的環境教育課程與活動方案，並藉由多樣性互動方式，提升對大自然的感受及培養有助生態環境的行為，充分發揮環境教育宣導功能，為深化環境教育注入一股活力泉源，並致力成為環境教育推廣交流之優質平台。",,翡翠水庫環境學習中心,C1_382000000A_109858
2017/5/9 11:45,,,,,,,,,,,4,,25.09435,121.64233,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,06:00~18:00,,221,新北市汐止區栱內里1鄰汐萬路三段88號,886-2-26461878,廟宇依山傍水，風光明媚，周邊腹地很大，廟內有很多涼亭及石桌石椅，有行動咖啡館(停車場)，還設有流動廁所，週休時總有很多人到此一遊，是野餐避暑據點，更是政商名流必來參拜的寺廟。本殿主祀南宮孚佑帝君，創建於光緒二十七年〈西元一九0一年〉，距今有百年歷史，位在三秀山上，環山遠抱，林壑優美，四時蒼翠，清靜宜人。,"新北市汐止區的賞楓勝地「拱北殿」，每年約在11月下旬後至12月下旬，滿山的「槭樹」楓紅就會引來大批的觀光人潮，加上山下汐止的巷弄美食魅力，一到假日各家名店都熱鬧滾滾。

拱北殿是新北市的百年古剎，廟殿古樸素雅，很有日本神社的風格，入山口採神社鳥居形式，只要寒流一過，楓紅滿山頭，隨風飄落肩上的悠閒，不用去日本，就能感受秋季詩情畫意的極致表現。

遊走拱北殿，到汐止街上找美食也一樣很重要，金豐八寶冬粉一路從路邊攤做到開店面，這美味的湯頭值得推薦給喜愛庶民平價的山友們。而道地越南餐館的銘記越南美食餐廳，假日用餐時間真是一位難求，多點耐心等等，亞熱帶風情美味絕對讓您值得走這一遭。在火車汐科站附近的五角菜飯懷舊餐廳，也是今生必嚐的美食私房勝地，舊海報、老燈籠、布袋戲偶、數不出歲數的老尪仔標，加上古早味的美食，時光瞬間回到五十年代。另外，米麥洋廚館的平價義大利麵，美味又令人吃得盡興。如果玩得太晚了，新台五路的汐止觀光夜市，蔡媽媽剉冰和香香滷味，一定要拐個彎過去嚐嚐喔。

(資料來源：新北市美食吃透透 2012年11月號)",,拱北殿,C1_382000000A_109859
2016/12/30 17:38,汐止,,,,,,,,,,18,,25.06175,121.66157,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,07:00~17:00,,221,新北市汐止區秀山里秀峰路155號,886-2-26412614,秀峰山靜修禪院位於秀峰山下，創建於1911年，由汐止望族蘇爾民獨資興建，早年由月眉山靈泉寺善慧長老住持，後由慈航法師於此講經說法，當年全省佛教信徒來此參訪人潮絡繹不絕，後山建有慈航紀念堂、彌勒內院，可供遊客參觀。,秀峰山靜修禪院位於秀峰山下，創建於1911年，由汐止望族蘇爾民獨資興建，早年由月眉山靈泉寺善慧長老住持，後由慈航法師於此講經說法，當年全省佛教信徒來此參訪人潮絡繹不絕，後山建有慈航紀念堂、彌勒內院，可供遊客參觀。,,秀峰山靜修禪院,C1_382000000A_109860
2016/12/30 17:38,"泰山,歷史古蹟",,,,,,,,,,18,,25.05851,121.43053,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,文史影像公園全年開放(碉堡遺址無開放),,243,新北市泰山區明志路一段352巷巷底,886-2-29603456,"二次大戰末期，日本為防衛美軍攻擊臺灣，在臺灣本島部署五個師團、七個旅團，北部最主要者為部署於臺北的第六十六師團，師團長為中島吉三郎，部隊代號「敢」，就是泰山區民口中「敢部隊」。

「敢部隊碉堡遺址」在明志路一段352巷底，隸屬同榮里，位居隱密視野良好的半山腰，當時是日軍戰鬥司令部，作為參謀本部及發號司令處。","二次大戰末期，日本為防衛美軍攻擊臺灣，在臺灣本島部署五個師團、七個旅團，北部最主要者為部署於臺北的第六十六師團，師團長為中島吉三郎，部隊代號「敢」，就是泰山區民口中「敢部隊」。

「敢部隊碉堡遺址」在明志路一段352巷底，隸屬同榮里，位居隱密視野良好的半山腰，當時是日軍戰鬥司令部，作為參謀本部及發號司令處，碉堡分上下兩層，一樓設有樓梯通地下室，內部隔成一間間房室，大小不一，寬約2至4米，深約3.65至4.5米，設衛浴及辦公室，依空間研判，駐軍約30至40人。

碉堡前原有約0.7公頃的同榮兒童公園、土地公廟與涼亭，區公所為保存日本軍在北臺灣軍事部署的原貌與歷史，特擴大碉堡與公園的教育和休閒功能，結合區內各重要景點影像，建立為鄉土教學據點的文史影像公園。",,敢部隊指揮部碉堡遺址(文史影像公園),C1_382000000A_109861
2017/3/7 16:09,,,,,,,,,,,15,,25.05721,121.42853,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全年開放,,243,新北市泰山區辭修路,886-2-29603456,"由明志路一段轉辭修路底，即可達辭修公園，此處原為故副總統陳誠之墓，設於民國五十三年，民國八十三年時，陳氏家族將墓遷移，原址交由泰山區公所管理。

辭修公園佔地5.5公頃，中央的253石階梯及兩側高聳的林木，氣勢非常雄偉，公所接管後於兩側林間加設木棧步道、涼亭，已成為民眾活動、散步、親子遊玩的最佳去處。九十一年加設勝利女神飛彈1枚於公園入口處，更添雄偉氣勢。","由明志路一段轉辭修路底，即可達辭修公園，此處原為故副總統陳誠之墓，設於民國五十三年，民國八十三年時，陳氏家族將墓遷移，原址交由泰山區公所管理。

辭修公園佔地5.5公頃，中央的253石階梯及兩側高聳的林木，氣勢非常雄偉，公所接管後於兩側林間加設木棧步道、涼亭，已成為民眾活動、散步、親子遊玩的最佳去處。九十一年加設勝利女神飛彈1枚於公園入口處，更添雄偉氣勢。",,辭修公園,C1_382000000A_109867
2017/2/9 10:40,,,,,,,http://www.taishan-uptemple.tw/,5,,4,3,,25.04376,121.42349,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全年上午5:00 ~晚上8:00,,243,新北市泰山區應化街32號,886-2-29018371,"頂泰山巖建於清乾隆19年(西元1754年)，是泰山地區歷史最悠久的廟宇，現列為國家三級古蹟。最近一次修建於日治昭和年間，由名匠陳應彬率徒規劃設計。

建築格局乃二進二廊雙護龍，內部木雕、石刻、彩繪等裝飾精緻細膩，呈現傳統工藝技術之美，且富含吉祥寓意。頂泰山巖主祀顯應祖師，每年9月18日循例舉辦盛大慶典，恭祝祖師聖誕。","頂泰山巖建於清乾隆19年(西元1754年)，是泰山地區歷史最悠久的廟宇，現列為國家三級古蹟。最近一次修建於日治昭和年間，由名匠陳應彬率徒規劃設計。

建築格局乃二進二廊雙護龍，內部木雕、石刻、彩繪等裝飾精緻細膩，呈現傳統工藝技術之美，且富含吉祥寓意。頂泰山巖主祀顯應祖師，每年9月18日循例舉辦盛大慶典，恭祝祖師聖誕。附近還有一條崎頭步道，是泰山當地有名的古道，還可通往義學坑與明志書院，一舉遊賞泰山文物之美。",,頂泰山巖,C1_382000000A_109869
2017/2/9 10:45,,,,,,,,,,,3,,25.04698,121.42664,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,09:00 ? 17:00；【公休日】每月第一週的週一休息,,243,新北市泰山區明志路二段276號,886-2-29099551,臺灣的書院自清朝陸續創建，屬地方性教育場所，位於明志路二段接近新生路口的「北臺首學」明志書院，是由福建汀州永定籍貢生胡焯猷捐建，當時頗具規模，後來因官方將書院遷至新竹，便更名為新莊山腳義墊。現在大廳內供奉有「紫陽朱夫子神位」及「貢生胡焯猷祿位」，兩側牆上則能看到書院沿革和建築修復過程的介紹，明志書院在北臺灣的文教史上占有極重要地位。,臺灣的書院自清朝陸續創建，屬地方性教育場所，位於明志路二段接近新生路口的「北臺首學」明志書院，是由福建汀州永定籍貢生胡焯猷捐建，當時頗具規模，後來因官方將書院遷至新竹，便更名為新莊山腳義墊。現在大廳內供奉有「紫陽朱夫子神位」及「貢生胡焯猷祿位」，兩側牆上則能看到書院沿革和建築修復過程的介紹，明志書院在北臺灣的文教史上占有極重要地位。順著明志書院出發，循著石板舖成的步道，就能到達義學坑自然生態公園，欣賞美麗的自然風光。,,明志書院,C1_382000000A_109870
2016/12/30 17:38,汐止,,,,,,,,,,18,,25.10087,121.64258,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,10:00~19:00,,221,新北市汐止區汐萬路三段213號之1,886-2-26461406,主要項目：螢火蟲、自然体驗活動、土蜂蜜、文旦柚、香柚、紅柚、山藥園區特色：農場經營面積約5公頃，生產各式應時農產品，其中文旦柚，香柚及山藥為其主要大宗，另外，農場也產土蜂蜜，品質香醇道地。而若想体驗農村自然生活，場主也能提供讓人滿意服務。此外，螢火蟲復育及生態教學也是農場主題之一。,主要項目：螢火蟲、自然体驗活動、土蜂蜜、文旦柚、香柚、紅柚、山藥園區特色：農場經營面積約5公頃，生產各式應時農產品，其中文旦柚，香柚及山藥為其主要大宗，另外，農場也產土蜂蜜，品質香醇道地。而若想体驗農村自然生活，場主也能提供讓人滿意服務。此外，螢火蟲復育及生態教學也是農場主題之一。,,新山農場,C1_382000000A_109873
2016/12/30 17:38,汐止,,,,,,,,,,18,,25.05168,121.66901,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全年提供,,221,新北市汐止區大尖山,886-2-26411111,標高460公尺的大尖山可說是汐止後花園，隨季節變幻著不同風情，初春山櫻花綻放，夏天螢火蟲點點發光，秋末楓葉染紅山頭，而周邊瀑布群水量豐沛，如茄苳瀑布、秀峰瀑布等也很有看頭。可從天秀宮或天道清修院兩處登山口，沿著石階步道上山，這裡居高臨下，可全覽大臺北盆地，周圍山巒層層疊疊、濃淡有致，宛如潑墨山水畫，夜晚更可看到萬家燈火的景象，是欣賞臺北101大樓跨年煙火的絕佳景點。,標高460公尺的大尖山可說是汐止後花園，隨季節變幻著不同風情，初春山櫻花綻放，夏天螢火蟲點點發光，秋末楓葉染紅山頭，而周邊瀑布群水量豐沛，如茄苳瀑布、秀峰瀑布等也很有看頭。可從天秀宮或天道清修院兩處登山口，沿著石階步道上山，這裡居高臨下，可全覽大臺北盆地，周圍山巒層層疊疊、濃淡有致，宛如潑墨山水畫，夜晚更可看到萬家燈火的景象，是欣賞臺北101大樓跨年煙火的絕佳景點。,,大尖山風景區,C1_382000000A_109882
2016/12/30 17:38,汐止,,,,,,,,,,18,,25.07432,121.63299,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全年開放,,221,新北市汐止區湖前路114巷101號,886-2-26411111,金龍湖是人工湖，為早期農田灌溉用的埤塘，今日已成汐止休閒好去處。沿著環湖步道散步，可欣賞到不同角度的湖景，精華路段在福德宮與北峰寺之間，湖光山色，美不勝收，繞行一圈約1小時，老少咸宜。,金龍湖是人工湖，為早期農田灌溉用的埤塘，今日已成汐止休閒好去處。沿著環湖步道散步，可欣賞到不同角度的湖景，精華路段在福德宮與北峰寺之間，湖光山色，美不勝收，繞行一圈約1小時，老少咸宜。,,汐止金龍湖環湖步道,C1_382000000A_109883
2016/12/30 17:38,汐止,,,,,,,,,,18,,25.05885,121.66411,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,06:00~11:00；13;30~17:30,,221,新北市汐止區秀峰路247號,886-2-26412605,位於汐止大尖山附近的慈航紀念堂，曾經因廟內慈航法師圓寂後肉身舍利不壞而名噪一時，慈航堂還因此成為許多佛教徒的聖地。擴建後分為新舊兩大區域，金身舍利供奉於新慈航堂的最高層「慈航菩薩紀念塔」，舊區「彌勒內院」則保留當年慈航法師使用的文物。慈航法師出生於福建，17歲毅然出家皈依佛門，曾禮佛、弘法東南亞各國，直到54歲才來到臺灣，主持臺灣佛學院，55歲進駐汐止靜修禪寺傳經說法，60歲坐缸圓寂，5年後開缸後發現慈航法師肉身保持完整，乃貼上金箔塑成慈航菩薩，至今金身仍放置靜修禪寺慈航堂內，供信眾瞻仰膜拜，就連當年圓寂時的坐缸亦放置在此，供民眾參觀。,位於汐止大尖山附近的慈航紀念堂，曾經因廟內慈航法師圓寂後肉身舍利不壞而名噪一時，慈航堂還因此成為許多佛教徒的聖地。擴建後分為新舊兩大區域，金身舍利供奉於新慈航堂的最高層「慈航菩薩紀念塔」，舊區「彌勒內院」則保留當年慈航法師使用的文物。慈航法師出生於福建，17歲毅然出家皈依佛門，曾禮佛、弘法東南亞各國，直到54歲才來到臺灣，主持臺灣佛學院，55歲進駐汐止靜修禪寺傳經說法，60歲坐缸圓寂，5年後開缸後發現慈航法師肉身保持完整，乃貼上金箔塑成慈航菩薩，至今金身仍放置靜修禪寺慈航堂內，供信眾瞻仰膜拜，就連當年圓寂時的坐缸亦放置在此，供民眾參觀。,,慈航紀念堂,C1_382000000A_109886
2016/12/30 17:38,烏來,,,,,,www.facebook.com/CLR.NLW,,,,18,,24.84884,121.55151,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全天開放,,233,新北市烏來區瀑布路33號,886-2-26616000,位於烏來瀑布正對面，有「泰雅創意餐廳」、「Gaga國際劇場」、「巨龍精品店」等設施，館內除展示融合原住民特色精神的現代化商品外，更有泰雅族人打獵的洞穴步道遺跡；每天定時有舞劇演出，讓遊客更深入認識泰雅族文化及其與烏來地區緊密相連的關係。在此泡湯可近觀烏來瀑布之美，春天時，更是賞櫻的極佳地點。想要欣賞原住民歌舞表演，可以到瀑布路上的烏來山地文化村，為原住民民俗文物館改建而成，介紹泰雅族原住民文化及風俗習慣，並展示昔日原住民文物，原住民歌舞表演更是文化村內的重頭戲。這裡曾收藏了珍貴的原住民文物，後來因為遭受火災而轉型，改以歌舞表演為主，兼有販售手工藝品與服飾。,位於烏來瀑布正對面，有「泰雅創意餐廳」、「Gaga國際劇場」、「巨龍精品店」等設施，館內除展示融合原住民特色精神的現代化商品外，更有泰雅族人打獵的洞穴步道遺跡；每天定時有舞劇演出，讓遊客更深入認識泰雅族文化及其與烏來地區緊密相連的關係。在此泡湯可近觀烏來瀑布之美，春天時，更是賞櫻的極佳地點。想要欣賞原住民歌舞表演，可以到瀑布路上的烏來山地文化村，為原住民民俗文物館改建而成，介紹泰雅族原住民文化及風俗習慣，並展示昔日原住民文物，原住民歌舞表演更是文化村內的重頭戲。這裡曾收藏了珍貴的原住民文物，後來因為遭受火災而轉型，改以歌舞表演為主，兼有販售手工藝品與服飾。,,烏來活力村,C1_382000000A_109887
2016/12/30 17:38,烏來,,,,,,,,,,18,,24.88435,121.54034,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全天開放,,233,新北市烏來區紅河谷,886-2-29603456,紅河谷舊稱「加九寮」，位在加九寮溪及南勢溪交會處，溪水沁涼透澈，乾淨無汙染，有「小太魯閣」美譽。當地的加九寮步道乃由昔日運送木材之輕便車台車道所改建，路況平緩，非常適合親子同遊。步道兩旁綠樹成蔭，動植物生態十分豐富，來到這裡漫步可以一窺大自然奧祕。鮮紅色的加九寮景觀大橋為當地明顯地標，與溪谷中舊橋殘垣形成今非昔比之感。溪畔岩石因受切割與擠壓形成高數公尺並傾斜45度的巨石，造型十分特殊，彷彿一幅幅巧奪天工的壯麗畫作。,紅河谷舊稱「加九寮」，位在加九寮溪及南勢溪交會處，溪水沁涼透澈，乾淨無汙染，有「小太魯閣」美譽。當地的加九寮步道乃由昔日運送木材之輕便車台車道所改建，路況平緩，非常適合親子同遊。步道兩旁綠樹成蔭，動植物生態十分豐富，來到這裡漫步可以一窺大自然奧祕。鮮紅色的加九寮景觀大橋為當地明顯地標，與溪谷中舊橋殘垣形成今非昔比之感。溪畔岩石因受切割與擠壓形成高數公尺並傾斜45度的巨石，造型十分特殊，彷彿一幅幅巧奪天工的壯麗畫作。,,烏來紅河谷,C1_382000000A_109893
2016/12/30 17:38,"深坑,歷史古蹟",,,,,,http://www.xn--49syq780b.tw/,5,,,3,,25.00123,121.61098,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,9:30～17:30 週日、假日開放參觀，其餘時間得申請參觀,,222,新北市深坑區北深路三段8號,886-2-26623116,永安居現為三級古蹟，深坑古厝中最廣為人知的一處宅第，屬於深坑黃姓家族所有。位於106縣道上，依山勢坡度於1912年建造。層次分明、工構嚴謹，處處充滿防衛家園的設計，是很典型的「防衛型」古宅。為了遏阻盜匪，銃樓、銃孔、多層次圍牆，將宅院保護得嚴嚴實實，維安可說是做到了真正的滴水不漏。此外，永安居也集臺閩建築之大成，工法講究、風水講究，就連燕尾羽屋脊也不輸人，泉州安溪樣式的燕尾圓弧，不是有地位的主人家，還無法興建這樣豪宅呢！這座臺灣十大美宅之一的絕美古厝，僅開放週日及假日參觀，若是平日，則需電話預約。,永安居現為三級古蹟，深坑古厝中最廣為人知的一處宅第，屬於深坑黃姓家族所有。位於106縣道上，依山勢坡度於1912年建造。層次分明、工構嚴謹，處處充滿防衛家園的設計，是很典型的「防衛型」古宅。為了遏阻盜匪，銃樓、銃孔、多層次圍牆，將宅院保護得嚴嚴實實，維安可說是做到了真正的滴水不漏。此外，永安居也集臺閩建築之大成，工法講究、風水講究，就連燕尾羽屋脊也不輸人，泉州安溪樣式的燕尾圓弧，不是有地位的主人家，還無法興建這樣豪宅呢！這座臺灣十大美宅之一的絕美古厝，僅開放週日及假日參觀，若是平日，則需電話預約。,,永安居,C1_382000000A_109895
2017/2/16 10:05,,,,,,,http://www.zlskyt.com.tw/index.html,,,,4,,25.08364,121.38938,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,05:00~22:00,,244,新北市林口區竹林路325號,"886-2-26011412,886-2-26016020",古色古香的竹林山觀音寺，是座建築巍峨宏偉、宮殿式的廟宇。建於民國二十七年，二十八年完工；後又於民國三十五年改建為正統閩南式寺廟，三十八年竣工。正殿奉祀十八手觀世音菩薩寶像，兩側並列金身十八羅漢；東西兩殿塑有關聖帝君、天上聖母暨其祂神祇。園內蒼木參天，樹蔭下多聚集長者奕棋或吟唱卡拉OK，自娛娛人，氣氛和樂融融。香煙嬝嬝的竹林山觀音寺，平日即香火鼎盛，為鄉民的信仰中心，亦是北部地區獨特的古蹟風景區。,古色古香的竹林山觀音寺，是座建築巍峨宏偉、宮殿式的廟宇。建於民國二十七年，二十八年完工；後又於民國三十五年改建為正統閩南式寺廟，三十八年竣工。正殿奉祀十八手觀世音菩薩寶像，兩側並列金身十八羅漢；東西兩殿塑有關聖帝君、天上聖母暨其祂神祇。園內蒼木參天，樹蔭下多聚集長者奕棋或吟唱卡拉OK，自娛娛人，氣氛和樂融融。香煙嬝嬝的竹林山觀音寺，平日即香火鼎盛，為鄉民的信仰中心，亦是北部地區獨特的古蹟風景區。,,竹林山觀音寺,C1_382000000A_109896
2016/12/30 17:38,"深坑,歷史古蹟",,,,,,,,,,18,,25.00354,121.62771,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,不對外開放,,222,新北市深坑區旺耽路39巷12號,886-2-26623116,"為日治初期台灣北部非常有名抗日義軍首領袖陳秋菊(1855～1922)所建的古厝，陳秋菊古厝位於深坑區旺耽路上，又稱為德鄰居，據表示，該古厝大廳的神桌、桌椅都是建造此屋時，即從唐山訂製而來的，完全不使用鐵釘打造的古老技術，實屬難得。

古厝後院種植著柚子樹、玉蘭花樹，並有一口還可繼續使用的百年古井。本座建築相當氣派，建材是利用當地的砂岩鑿成，牆上有精雕的畫作，最顯著的為代表長壽的鶴和梅；建物正身屋後則留有『穿瓦衫』，具有保護土埆壁的作用。此外，前院有護城河，具有保佑和防禦敵人的意義，後院則種滿柚子、竹林。古厝內的家具、神桌都有百年的歷史，到這裡可以仔細觀賞。","為日治初期台灣北部非常有名抗日義軍首領袖陳秋菊(1855～1922)所建的古厝，陳秋菊古厝位於深坑區旺耽路上，又稱為德鄰居，據表示，該古厝大廳的神桌、桌椅都是建造此屋時，即從唐山訂製而來的，完全不使用鐵釘打造的古老技術，實屬難得。

古厝後院種植著柚子樹、玉蘭花樹，並有一口還可繼續使用的百年古井。本座建築相當氣派，建材是利用當地的砂岩鑿成，牆上有精雕的畫作，最顯著的為代表長壽的鶴和梅；建物正身屋後則留有『穿瓦衫』，具有保護土埆壁的作用。此外，前院有護城河，具有保佑和防禦敵人的意義，後院則種滿柚子、竹林。古厝內的家具、神桌都有百年的歷史，到這裡可以仔細觀賞。",,陳秋菊古厝(德鄰居),C1_382000000A_109897
2016/12/30 17:38,"深坑,歷史古蹟",,,,,,,,,,18,,24.99883,121.61598,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,不對外開放,,222,新北市深坑區文山路二段31號,886-2-26623116,褔安居為深坑黃氏家族的古厝，己有百年以上歷史，過去還兼具私塾的角色，承擔深坑區的教育工作。古厝由其先人麻竹寮開基師袓黃連山所建造，以磚型土磚為主，外觀保留閩南建築的樸素造型，主建築牆上還有許多內?外窄的射擊槍孔，是當初為了防禦敵人而設計。屋宅屬私人產業，不希望受到遊客打擾，因此建議徵得主人同意後，再入內參觀。,褔安居為深坑黃氏家族的古厝，己有百年以上歷史，過去還兼具私塾的角色，承擔深坑區的教育工作。古厝由其先人麻竹寮開基師袓黃連山所建造，以磚型土磚為主，外觀保留閩南建築的樸素造型，主建築牆上還有許多內?外窄的射擊槍孔，是當初為了防禦敵人而設計。屋宅屬私人產業，不希望受到遊客打擾，因此建議徵得主人同意後，再入內參觀。,,褔安居,C1_382000000A_109898
2016/12/30 17:38,林口,,,,,,,,,,13,,25.07423,121.37597,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全年開放(晚上11:00以後關燈),,244,新北市林口區文化一路及仁愛路交叉口,886-2-26033111,運動公園緊臨林口國中、林口高中、林口圖書館、林口國宅社區、臺北新都社區，提供各樣運動空間，並常舉辦各項大型活動。園區佔地共六點六公頃，有標準少棒棒球場、多座搥球場、滑冰場(直排輪可用)、兒童遊戲場，前來走動遊玩，可為繁忙的生活增添休閒步調。,運動公園緊臨林口國中、林口高中、林口圖書館、林口國宅社區、臺北新都社區，提供各樣運動空間，並常舉辦各項大型活動。園區佔地共六點六公頃，有標準少棒棒球場、多座搥球場、滑冰場(直排輪可用)、兒童遊戲場，前來走動遊玩，可為繁忙的生活增添休閒步調。,,林口運動公園,C1_382000000A_109899
2016/12/30 17:38,深坑,,,,,,,,,,18,,24.99157,121.61505,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,全天開業,,222,新北市深坑區大崙腳8號,886-2-26623237,"位於阿柔村大崙腳地段山區，創建於前清光緒年間，迄今已逾百年歷史，主祀神祇為一塊形似媽祖的風化巨石，鄉民以石媽祖稱之，四周牆圍皆以方形石塊堆砌而成，為深坑區最有的特色廟宇。

宮內最大特色，在於主神石媽祖連著神桌及左右二根石柱，皆為同一座長約一‧五公尺且形以鶴狀的石頭公，鄉民稱為白鶴仙師。連接鎮南宮的登山石階步道，建於昭和五年(1930)，約三百八十四階，路旁並立有「石媽祖路碑」以紀錄建築步道的歷史。","位於阿柔村大崙腳地段山區，創建於前清光緒年間，迄今已逾百年歷史，主祀神祇為一塊形似媽祖的風化巨石，鄉民以石媽祖稱之，四周牆圍皆以方形石塊堆砌而成，為深坑區最有的特色廟宇。

宮內最大特色，在於主神石媽祖連著神桌及左右二根石柱，皆為同一座長約一‧五公尺且形以鶴狀的石頭公，鄉民稱為白鶴仙師。連接鎮南宮的登山石階步道，建於昭和五年(1930)，約三百八十四階，路旁並立有「石媽祖路碑」以紀錄建築步道的歷史。

步道蜿蜒於青山綠林之中，來至廟前廣場時，眼界豁然開朗，幾乎可一覽無遺地俯瞰深坑區景。由深坑街尾過中正橋的產業道路，步行約十分鐘即可到達入口。",,鎮南宮,C1_382000000A_109900
2016/12/30 17:38,深坑,,,,,,,,,,4,,24.99797,121.60674,382000000A,,,,,,此景點目前暫不開放照片授權,http://tour.ntpc.gov.tw/Content/img/place_default.png,06:00-18:00,,222,新北市深坑區2鄰阿柔洋61號,886-2-26621931,"鎮宮主神顯應普濟大師，亦稱金面祖師，是本地宗教信仰的精神堡壘，擔負著社會教化與穩定心靈、精神鼓舞之功能。
原先為私人供奉之家廟第二代主事，有感於時勢之變遷乃接受父它倡議，獻出天龍宮管理權益，廣徵信徒列冊向主管機關申請登記，因此天龍宮由私人所有轉型為信徒會公同共管。
天龍宮為一挑高平台地型，宮前有二百坪廣場，憑欄遠眺：石碇溪由東向西蜿轉而來，北岸的工業廠房密集的公寓林立的參天大廈，南岸的農耕平原至古不變的山巒，兩種不同類型的景觀同時進入眼底，是天龍宮獨有的視野。
農曆九月十八日，是固定慶典節日。","鎮宮主神顯應普濟大師，亦稱金面祖師，是本地宗教信仰的精神堡壘，擔負著社會教化與穩定心靈、精神鼓舞之功能。
原先為私人供奉之家廟第二代主事，有感於時勢之變遷乃接受父它倡議，獻出天龍宮管理權益，廣徵信徒列冊向主管機關申請登記，因此天龍宮由私人所有轉型為信徒會公同共管。
天龍宮為一挑高平台地型，宮前有二百坪廣場，憑欄遠眺：石碇溪由東向西蜿轉而來，北岸的工業廠房密集的公寓林立的參天大廈，南岸的農耕平原至古不變的山巒，兩種不同類型的景觀同時進入眼底，是天龍宮獨有的視野。
農曆九月十八日，是固定慶典節日。",,天龍宮,C1_382000000A_109901
